BUTTON_PRESSED	BUTTON_PRESS_TIME	DISPLAY_ON_TIME	RESPONSE_TIME	RESPONSE_ACCURACY	correct	correctbutton	pic	particle
2	1524178.00	1520015.24	4162	correct	no	2	4_obj-nichtnur-no_trgt4_break.png	only
4	1537896.00	1530197.97	7698	correct	yes	4	2_most-yes-sfot_trgt5_eat.png	most
4	1546957.00	1543163.90	3793	correct	yes	4	11_filler-yes_Trgt-5_catch.png	filler
4	1556296.00	1551980.05	4315	correct	yes	4	23_most-yes-stot_trgt4_steal.png	most
4	1565327.00	1560879.54	4447	correct	yes	4	"21_filler-yes_Trgt-4_throw away.png"	filler
2	1574955.00	1569962.35	4992	correct	no	2	20_obj-nichtnur-no_trgt6_win.png	only
2	1584302.00	1580328.41	3973	correct	no	2	6_filler-no_Trgt-4_buy.png	filler
4	1595050.00	1589944.51	5105	correct	yes	4	18_most-yes-sfot_trgt3_take.png	most
2	1605349.00	1599377.29	5971	correct	no	2	9_subj-nichtnur-no_trgt6_find.png	only
2	1614486.00	1610243.32	4242	correct	no	2	23_filler-no_Trgt-5_steal.png	filler
4	1623350.00	1618642.85	4707	correct	yes	4	6_filler-yes_Trgt-4_buy.png	filler
2	1634327.00	1628658.92	5668	correct	no	2	11_most-no-sfof_trgt5_catch.png	most
4	1643529.00	1639391.64	4137	correct	yes	4	15_most-yes-stot_trgt6_paint.png	most
2	1651053.00	1648407.79	2645	correct	no	2	2_filler-no_Trgt-5_eat.png	filler
4	1660234.00	1656707.30	3526	correct	yes	4	16_most-yes-sfot_trgt5_paint.png	only
2	1668847.00	1665640.12	3206	correct	no	2	17_subj-nichtnur-no_trgt3_take.png	only
4	1679289.00	1675322.87	3966	correct	yes	4	15_filler-yes_Trgt-6_paint.png	filler
2	1687525.00	1684988.98	2536	correct	no	2	13_filler-no_Trgt-5_bring.png	filler
2	1697704.00	1692638.55	5065	correct	no	2	6_most-no-sfof_trgt4_buy.png	most
