BUTTON_PRESSED	BUTTON_PRESS_TIME	DISPLAY_ON_TIME	RESPONSE_TIME	RESPONSE_ACCURACY	correct	correctbutton	pic	particle
2	686098.00	683656.20	2441	correct	no	2	4_subj-nichtnur-no_trgt4_break.png	only
4	695189.00	692172.36	3016	correct	yes	4	2_filler-yes_Trgt-5_eat.png	filler
4	704478.00	702405.10	2072	correct	yes	4	"21_filler-yes_Trgt-4_throw away.png"	filler
4	714119.00	711471.25	2647	correct	yes	4	12_most-yes-stot_trgt3_catch.png	only
4	725512.00	721670.66	3841	correct	yes	4	13_filler-yes_Trgt-5_bring.png	filler
2	734882.00	732803.35	2078	correct	no	2	"21_most-no-sfof_trgt4_throw away.png"	most
4	745786.00	742786.09	2999	correct	yes	4	5_filler-yes_Trgt-6_buy.png	filler
2	754983.00	751735.58	3247	correct	no	2	17_filler-no_Trgt-6_take.png	filler
4	766727.00	761218.36	5508	incorrect	no	2	24_subj-nichtnur-no_trgt4_steal.png	only
4	776592.00	774634.26	1957	correct	yes	4	13_most-yes-sfot_trgt5_bring.png	most
4	787910.00	783900.37	4009	correct	yes	4	9_filler-yes_Trgt-6_find.png	filler
2	798844.00	796449.67	2394	correct	no	2	"21_filler-no_Trgt-4_throw away.png"	filler
2	808881.00	806832.39	2048	correct	no	2	5_most-no-sfof_trgt3_buy.png	most
4	816879.00	813998.63	2880	correct	yes	4	8_most-yes-stot_trgt6_collect.png	only
2	831159.00	825347.97	5811	correct	no	2	4_filler-no_Trgt-4_break.png	filler
2	839391.00	837213.96	2177	correct	no	2	"22_filler-no_Trgt-4_throw away.png"	filler
4	917159.00	914342.81	2816	correct	yes	4	4_most-yes-stot_trgt4_break.png	only
2	927443.00	924625.56	2817	incorrect	yes	4	9_most-yes-sfot_trgt6_find.png	most
2	939268.00	936874.86	2393	correct	no	2	16_filler-no_Trgt-5_paint.png	filler
2	951686.00	945241.04	6444	correct	no	2	19_obj-nichtnur-no_trgt5_win.png	only
2	961707.00	958556.95	3150	correct	no	2	18_filler-no_Trgt-5_take.png	filler
2	970802.00	967856.40	2945	correct	no	2	20_subj-nichtnur-no_trgt6_win.png	only
2	979551.00	976705.87	2845	correct	no	2	6_filler-no_Trgt-4_buy.png	filler
4	987443.00	985305.38	2137	correct	yes	4	"22_filler-yes_Trgt-4_throw away.png"	filler
2	998191.00	995971.44	2219	correct	no	2	7_obj-nichtnur-no_trgt6_collect.png	only
4	1008402.00	1004987.56	3414	correct	yes	4	3_most-yes-sfot_trgt3_break.png	only
2	1015353.00	1013853.73	1499	incorrect	yes	4	3_filler-yes_Trgt-3_break.png	filler
4	1028510.00	1026053.03	2456	correct	yes	4	10_most-yes-stot_trgt3_find.png	most
4	1041831.00	1037702.34	4128	correct	yes	4	6_most-yes-stot_trgt4_buy.png	most
2	1049509.00	1047768.43	1740	correct	no	2	23_filler-no_Trgt-5_steal.png	filler
2	1058051.00	1055667.96	2383	incorrect	yes	4	1_most-yes-sfot_trgt6_eat.png	most
2	1069836.00	1068167.26	1668	correct	no	2	13_filler-no_Trgt-5_bring.png	filler
2	1080798.00	1077133.39	3664	correct	no	2	10_filler-no_Trgt-3_find.png	filler
2	1088130.00	1086516.19	1613	incorrect	yes	4	5_most-yes-sfot_trgt3_buy.png	most
4	1099148.00	1096498.95	2649	correct	yes	4	15_most-yes-sfot_trgt6_paint.png	only
2	1108045.00	1105248.43	2796	correct	no	2	3_filler-no_Trgt-3_break.png	filler
4	1118300.00	1114047.93	4252	correct	yes	4	4_filler-yes_Trgt-4_break.png	filler
2	1129255.00	1126130.57	3124	correct	no	2	15_obj-nichtnur-no_trgt6_paint.png	only
2	1140130.00	1135496.67	4633	correct	no	2	16_subj-nichtnur-no_trgt5_paint.png	only
2	1148472.00	1145996.07	2475	correct	no	2	12_filler-no_Trgt-6_catch.png	filler
2	1215976.00	1212742.21	3233	correct	no	2	5_filler-no_Trgt-6_buy.png	filler
2	1227474.00	1221708.36	5765	correct	no	2	23_obj-nichtnur-no_trgt4_steal.png	only
2	1237541.00	1234457.61	3083	correct	no	2	14_most-no-sfof_trgt5_bring.png	most
4	1245958.00	1243673.74	2284	correct	yes	4	6_filler-yes_Trgt-4_buy.png	filler
2	1260676.00	1257006.31	3669	correct	no	2	2_filler-no_Trgt-5_eat.png	filler
4	1271517.00	1267455.71	4061	correct	yes	4	19_most-yes-sfot_trgt5_win.png	only
4	1281745.00	1279438.35	2306	correct	yes	4	11_filler-yes_Trgt-5_catch.png	filler
2	1291549.00	1287937.86	3611	correct	no	2	11_obj-nichtnur-no_trgt5_catch.png	only
4	1299502.00	1297370.65	2131	correct	yes	4	20_filler-yes_Trgt-3_win.png	filler
4	1308806.00	1306470.11	2335	correct	yes	4	16_most-yes-stot_trgt5_paint.png	only
4	1321144.00	1317636.14	3507	correct	yes	4	7_filler-yes_Trgt-3_collect.png	filler
2	1329617.00	1326685.61	2931	correct	no	2	2_most-no-sfof_trgt5_eat.png	most
4	1338649.00	1336768.36	1880	correct	yes	4	23_filler-yes_Trgt-5_steal.png	filler
4	1347852.00	1344867.90	2984	correct	yes	4	17_filler-yes_Trgt-6_take.png	filler
4	1357174.00	1353700.70	3473	correct	yes	4	24_most-yes-stot_trgt4_steal.png	only
2	1367758.00	1363716.80	4041	correct	no	2	11_filler-no_Trgt-5_catch.png	filler
2	1378054.00	1376282.74	1771	incorrect	yes	4	17_most-yes-sfot_trgt3_take.png	most
4	1396847.00	1393181.77	3665	correct	yes	4	20_most-yes-stot_trgt6_win.png	only
4	1406678.00	1403231.18	3446	correct	yes	4	1_filler-yes_Trgt-3_eat.png	filler
2	1415840.00	1412530.63	3309	correct	no	2	9_most-no-sfof_trgt6_find.png	most
4	1426989.00	1422363.41	4625	correct	yes	4	15_filler-yes_Trgt-6_paint.png	filler
2	1436082.00	1432112.85	3969	correct	no	2	18_most-no-sfof_trgt3_take.png	most
2	1444209.00	1442028.94	2180	correct	no	2	19_filler-no_Trgt-4_win.png	filler
2	1455368.00	1451395.05	3972	correct	no	2	24_filler-no_Trgt-4_steal.png	filler
